ID_ALQUILER,DIA_ALQUILER,AÑO_RENTA,MES_RENTA,CUATRI_RENTA,TITULO_PELICULA,DESCRIPCION,AÑO,LENGUAJE,LENGUAJE_ORIGINAL,TIEMPO_RENTA,CLASIFICACION,DIRECCION,CITY,CODIGO_POSTAL,TELEFONO,NOMBRE_APELLIDO_CLIENTE,EMAIL_CLIENTE,"NOMBRE Y APELLIDO PERSONAL",EMAIL_PERSONAL,USERNAME,DIA_DEVOLUCION,MONTO,FECHA_PAGO,"ULTIMA ACTUALIZACION"
620,2005-05-28,2005,5,2,"LOST BIRD","A Emotional Character Study of a Robot And a A Shark who must Defeat a Technical Writer in A Manhattan Penthouse",2006,English,NULL,4,PG-13,"47 MySakila Drive",Lethbridge,97960,908029859266,"KEVIN SCHULER",KEVIN.SCHULER@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-04,5.99,2005-05-28,2006-02-15
621,2005-05-28,2005,5,2,"DRIFTER COMMANDMENTS","A Epic Reflection of a Womanizer And a Squirrel who must Discover a Husband in A Jet Boat",2006,English,NULL,5,PG-13,"47 MySakila Drive",Lethbridge,22236,63937119031,"MINNIE ROMERO",MINNIE.ROMERO@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-30,4.99,2005-05-28,2006-02-15
622,2005-05-28,2005,5,2,"LEBOWSKI SOLDIERS","A Beautiful Epistle of a Secret Agent And a Pioneer who must Chase a Astronaut in Ancient China",2006,English,NULL,6,PG-13,"28 MySQL Boulevard",Woodridge,30418,622255216127,"EDNA WEST",EDNA.WEST@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-04,3.99,2005-05-28,2006-02-15
623,2005-05-28,2005,5,2,"EASY GLADIATOR","A Fateful Story of a Monkey And a Girl who must Overcome a Pastry Chef in Ancient India",2006,English,NULL,5,G,"47 MySakila Drive",Lethbridge,98030,962020153680,"CHARLIE BESS",CHARLIE.BESS@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-30,4.99,2005-05-28,2006-02-15
624,2005-05-28,2005,5,2,"SINNERS ATLANTIS","A Epic Display of a Dog And a Boat who must Succumb a Mad Scientist in An Abandoned Mine Shaft",2006,English,NULL,7,PG-13,"47 MySakila Drive",Lethbridge,77397,128499386727,"DAVE GARDINER",DAVE.GARDINER@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-06,4.99,2005-05-28,2006-02-15
625,2005-05-28,2005,5,2,"ODDS BOOGIE","A Thrilling Yarn of a Feminist And a Madman who must Battle a Hunter in Berlin",2006,English,NULL,6,NC-17,"28 MySQL Boulevard",Woodridge,97661,199514580428,"ENRIQUE FORSYTHE",ENRIQUE.FORSYTHE@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-01,0.99,2005-05-28,2006-02-15
626,2005-05-28,2005,5,2,"BROOKLYN DESERT","A Beautiful Drama of a Dentist And a Composer who must Battle a Sumo Wrestler in The First Manned Space Station",2006,English,NULL,7,R,"47 MySakila Drive",Lethbridge,53446,170115379190,"SALVADOR TEEL",SALVADOR.TEEL@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-01,4.99,2005-05-28,2006-02-15
627,2005-05-28,2005,5,2,"BRANNIGAN SUNRISE","A Amazing Epistle of a Moose And a Crocodile who must Outrace a Dog in Berlin",2006,English,NULL,4,PG,"28 MySQL Boulevard",Woodridge,87660,279979529227,"HEIDI LARSON",HEIDI.LARSON@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-04,7.99,2005-05-28,2006-02-15
628,2005-05-28,2005,5,2,"MAJESTIC FLOATS","A Thrilling Character Study of a Moose And a Student who must Escape a Butler in The First Manned Space Station",2006,English,NULL,5,PG,"28 MySQL Boulevard",Woodridge,6802,493008546874,"AUDREY RAY",AUDREY.RAY@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-06,4.99,2005-05-28,2006-02-15
629,2005-05-28,2005,5,2,"FREDDY STORM","A Intrepid Saga of a Man And a Lumberjack who must Vanquish a Husband in The Outback",2006,English,NULL,6,NC-17,"47 MySakila Drive",Lethbridge,53182,835433605312,"NORMA GONZALES",NORMA.GONZALES@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-02,4.99,2005-05-28,2006-02-15
630,2005-05-28,2005,5,2,"ELEPHANT TROJAN","A Beautiful Panorama of a Lumberjack And a Forensic Psychologist who must Overcome a Frisbee in A Baloon",2006,English,NULL,4,PG-13,"47 MySakila Drive",Lethbridge,72410,214976066017,"TRAVIS ESTEP",TRAVIS.ESTEP@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-05,8.99,2005-05-28,2006-02-15
631,2005-05-28,2005,5,2,"LUCK OPUS","A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank",2006,English,NULL,7,NC-17,"47 MySakila Drive",Lethbridge,90797,759586584889,"ANGEL BARCLAY",ANGEL.BARCLAY@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-03,2.99,2005-05-28,2006-02-15
632,2005-05-28,2005,5,2,"ENEMY ODDS","A Fanciful Panorama of a Mad Scientist And a Woman who must Pursue a Astronaut in Ancient India",2006,English,NULL,5,NC-17,"28 MySQL Boulevard",Woodridge,48570,240776414296,"LEROY BUSTAMANTE",LEROY.BUSTAMANTE@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-03,5.99,2005-05-28,2006-02-15
633,2005-05-28,2005,5,2,"ALAMO VIDEOTAPE","A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention",2006,English,NULL,6,G,"28 MySQL Boulevard",Woodridge,64875,102396298916,"RALPH MADRIGAL",RALPH.MADRIGAL@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-03,0.99,2005-05-28,2006-02-15
634,2005-05-28,2005,5,2,"MILE MULAN","A Lacklusture Epistle of a Cat And a Husband who must Confront a Boy in A MySQL Convention",2006,English,NULL,4,PG,"47 MySakila Drive",Lethbridge,33191,307133768620,"HERBERT KRUGER",HERBERT.KRUGER@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-05,4.99,2005-05-28,2006-02-15
635,2005-05-28,2005,5,2,"GLASS DYING","A Astounding Drama of a Frisbee And a Astronaut who must Fight a Dog in Ancient Japan",2006,English,NULL,4,G,"47 MySakila Drive",Lethbridge,61117,471675840679,"CAROLYN PEREZ",CAROLYN.PEREZ@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-06,5.99,2005-05-28,2006-02-15
636,2005-05-28,2005,5,2,"TURN STAR","A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans",2006,English,NULL,3,G,"47 MySakila Drive",Lethbridge,22236,63937119031,"MINNIE ROMERO",MINNIE.ROMERO@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-04,6.99,2005-05-28,2006-02-15
637,2005-05-28,2005,5,2,"GAMES BOWFINGER","A Astounding Documentary of a Butler And a Explorer who must Challenge a Butler in A Monastery",2006,English,NULL,7,PG-13,"47 MySakila Drive",Lethbridge,98332,716256596301,"JO FOWLER",JO.FOWLER@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-29,4.99,2005-05-28,2006-02-15
638,2005-05-28,2005,5,2,"MODERN DORADO","A Awe-Inspiring Story of a Butler And a Sumo Wrestler who must Redeem a Boy in New Orleans",2006,English,NULL,3,PG,"28 MySQL Boulevard",Woodridge,72771,440365973660,"STEVE MACKENZIE",STEVE.MACKENZIE@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-02,2.99,2005-05-28,2006-02-15
639,2005-05-28,2005,5,2,"TROUBLE DATE","A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan",2006,English,NULL,6,PG,"28 MySQL Boulevard",Woodridge,1545,768481779568,"ELSIE KELLEY",ELSIE.KELLEY@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-29,2.99,2005-05-28,2006-02-15
640,2005-05-28,2005,5,2,"CABIN FLASH","A Stunning Epistle of a Boat And a Man who must Challenge a A Shark in A Baloon Factory",2006,English,NULL,4,NC-17,"47 MySakila Drive",Lethbridge,88502,49084281333,"FLOYD GANDY",FLOYD.GANDY@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-30,0.99,2005-05-28,2006-02-15
641,2005-05-28,2005,5,2,"SECRET GROUNDHOG","A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans",2006,English,NULL,6,PG,"47 MySakila Drive",Lethbridge,73824,679095087143,"EARL SHANKS",EARL.SHANKS@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-04,5.99,2005-05-28,2006-02-15
642,2005-05-28,2005,5,2,"ANTHEM LUKE","A Touching Panorama of a Waitress And a Woman who must Outrace a Dog in An Abandoned Amusement Park",2006,English,NULL,5,PG-13,"47 MySakila Drive",Lethbridge,53502,368899174225,"DARLENE ROSE",DARLENE.ROSE@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-01,4.99,2005-05-28,2006-02-15
643,2005-05-28,2005,5,2,"PITTSBURGH HUNCHBACK","A Thrilling Epistle of a Boy And a Boat who must Find a Student in Soviet Georgia",2006,English,NULL,4,PG-13,"47 MySakila Drive",Lethbridge,1921,137773001988,"MARLENE WELCH",MARLENE.WELCH@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-31,4.99,2005-05-28,2006-02-15
644,2005-05-28,2005,5,2,"VELVET TERMINATOR","A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park",2006,English,NULL,3,R,"47 MySakila Drive",Lethbridge,59811,139378397418,"STEVEN CURLEY",STEVEN.CURLEY@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-04,8.99,2005-05-28,2006-02-15
645,2005-05-28,2005,5,2,"POCUS PULP","A Intrepid Yarn of a Frisbee And a Dog who must Build a Astronaut in A Baloon Factory",2006,English,NULL,6,NC-17,"28 MySQL Boulevard",Woodridge,1570,82671830126,"RAFAEL ABNEY",RAFAEL.ABNEY@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-05,2.99,2005-05-28,2006-02-15
646,2005-05-28,2005,5,2,"HILLS NEIGHBORS","A Epic Display of a Hunter And a Feminist who must Sink a Car in A U-Boat",2006,English,NULL,5,G,"28 MySQL Boulevard",Woodridge,65121,951486492670,"ROBERTA HARPER",ROBERTA.HARPER@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-31,0.99,2005-05-28,2006-02-15
647,2005-05-28,2005,5,2,"RUSH GOODFELLAS","A Emotional Display of a Man And a Dentist who must Challenge a Squirrel in Australia",2006,English,NULL,3,PG,"28 MySQL Boulevard",Woodridge,77397,128499386727,"DAVE GARDINER",DAVE.GARDINER@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-01,1.99,2005-05-28,2006-02-15
648,2005-05-28,2005,5,2,"SASSY PACKER","A Fast-Paced Documentary of a Dog And a Teacher who must Find a Moose in A Manhattan Penthouse",2006,English,NULL,6,G,"28 MySQL Boulevard",Woodridge,32474,134673576619,"TERRY CARLSON",TERRY.CARLSON@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-03,0.99,2005-05-28,2006-02-15
649,2005-05-28,2005,5,2,"GUN BONNIE","A Boring Display of a Sumo Wrestler And a Husband who must Build a Waitress in The Gulf of Mexico",2006,English,NULL,7,G,"28 MySQL Boulevard",Woodridge,89459,264286442804,"SUE PETERS",SUE.PETERS@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-05,1.99,2005-05-28,2006-02-15
650,2005-05-28,2005,5,2,"WARDROBE PHANTOM","A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India",2006,English,NULL,6,G,"47 MySakila Drive",Lethbridge,30657,583021225407,"LEONA OBRIEN",LEONA.OBRIEN@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-29,2.99,2005-05-28,2006-02-15
651,2005-05-28,2005,5,2,"CLUELESS BUCKET","A Taut Tale of a Car And a Pioneer who must Conquer a Sumo Wrestler in An Abandoned Fun House",2006,English,NULL,4,R,"47 MySakila Drive",Lethbridge,5410,621625204422,"NORA HERRERA",NORA.HERRERA@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-30,2.99,2005-05-28,2006-02-15
652,2005-05-28,2005,5,2,"EAGLES PANKY","A Thoughtful Story of a Car And a Boy who must Find a A Shark in The Sahara Desert",2006,English,NULL,4,NC-17,"47 MySakila Drive",Lethbridge,48942,539758313890,"CHRISTINE ROBERTS",CHRISTINE.ROBERTS@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-29,4.99,2005-05-28,2006-02-15
653,2005-05-28,2005,5,2,"ANGELS LIFE","A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin",2006,English,NULL,3,G,"47 MySakila Drive",Lethbridge,33463,834418779292,"LARRY THRASHER",LARRY.THRASHER@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-04,6.99,2005-05-28,2006-02-15
654,2005-05-28,2005,5,2,"KNOCK WARLOCK","A Unbelieveable Story of a Teacher And a Boat who must Confront a Moose in A Baloon",2006,English,NULL,4,PG-13,"47 MySakila Drive",Lethbridge,7716,902731229323,"SARAH LEWIS",SARAH.LEWIS@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-30,2.99,2005-05-28,2006-02-15
655,2005-05-28,2005,5,2,"BINGO TALENTED","A Touching Tale of a Girl And a Crocodile who must Discover a Waitress in Nigeria",2006,English,NULL,5,PG-13,"28 MySQL Boulevard",Woodridge,64221,648482415405,"BECKY MILES",BECKY.MILES@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-31,2.99,2005-05-28,2006-02-15
656,2005-05-28,2005,5,2,"NIGHTMARE CHILL","A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft",2006,English,NULL,3,PG,"28 MySQL Boulevard",Woodridge,40926,331888642162,"RANDALL NEUMANN",RANDALL.NEUMANN@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-30,4.99,2005-05-28,2006-02-15
657,2005-05-28,2005,5,2,"CRAFT OUTFIELD","A Lacklusture Display of a Explorer And a Hunter who must Succumb a Database Administrator in A Baloon Factory",2006,English,NULL,6,NC-17,"47 MySakila Drive",Lethbridge,71110,409983924481,"ROSE HOWARD",ROSE.HOWARD@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-01,0.99,2005-05-28,2006-02-15
658,2005-05-28,2005,5,2,"QUILLS BULL","A Thoughtful Story of a Pioneer And a Woman who must Reach a Moose in Australia",2006,English,NULL,4,R,"28 MySQL Boulevard",Woodridge,3305,484292626944,"GLADYS HAMILTON",GLADYS.HAMILTON@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-06,9.99,2005-05-28,2006-02-15
659,2005-05-28,2005,5,2,"FANTASY TROOPERS","A Touching Saga of a Teacher And a Monkey who must Overcome a Secret Agent in A MySQL Convention",2006,English,NULL,6,PG-13,"28 MySQL Boulevard",Woodridge,10800,403404780639,"GERTRUDE CASTILLO",GERTRUDE.CASTILLO@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-31,0.99,2005-05-28,2006-02-15
660,2005-05-28,2005,5,2,"FEUD FROGMEN","A Brilliant Reflection of a Database Administrator And a Mad Cow who must Chase a Woman in The Canadian Rockies",2006,English,NULL,6,R,"28 MySQL Boulevard",Woodridge,53829,377633994405,"WILLARD LUMPKIN",WILLARD.LUMPKIN@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-30,0.99,2005-05-28,2006-02-15
661,2005-05-28,2005,5,2,"JET NEIGHBORS","A Amazing Display of a Lumberjack And a Teacher who must Outrace a Woman in A U-Boat",2006,English,NULL,7,R,"47 MySakila Drive",Lethbridge,48150,171822533480,"ALICE STEWART",ALICE.STEWART@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-02,4.99,2005-05-28,2006-02-15
662,2005-05-28,2005,5,2,"PACIFIC AMISTAD","A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse",2006,English,NULL,3,G,"28 MySQL Boulevard",Woodridge,76901,843801144113,"LYNN PAYNE",LYNN.PAYNE@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-01,1.99,2005-05-28,2006-02-15
663,2005-05-28,2005,5,2,"SWARM GOLD","A Insightful Panorama of a Crocodile And a Boat who must Conquer a Sumo Wrestler in A MySQL Convention",2006,English,NULL,4,PG-13,"28 MySQL Boulevard",Woodridge,89668,506134035434,"JUNE CARROLL",JUNE.CARROLL@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-02,1.99,2005-05-28,2006-02-15
664,2005-05-28,2005,5,2,"ALTER VICTORY","A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies",2006,English,NULL,6,PG-13,"47 MySakila Drive",Lethbridge,18043,638409958875,"HARVEY GUAJARDO",HARVEY.GUAJARDO@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-02,0.99,2005-05-28,2006-02-15
665,2005-05-28,2005,5,2,"DETAILS PACKER","A Epic Saga of a Waitress And a Composer who must Face a Boat in A U-Boat",2006,English,NULL,4,R,"47 MySakila Drive",Lethbridge,33711,855290087237,"GLENN PULLEN",GLENN.PULLEN@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-29,4.99,2005-05-28,2006-02-15
666,2005-05-28,2005,5,2,"PHILADELPHIA WIFE","A Taut Yarn of a Hunter And a Astronaut who must Conquer a Database Administrator in The Sahara Desert",2006,English,NULL,7,PG-13,"28 MySQL Boulevard",Woodridge,40926,331888642162,"RANDALL NEUMANN",RANDALL.NEUMANN@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-05,5.99,2005-05-28,2006-02-15
667,2005-05-28,2005,5,2,"CONFIDENTIAL INTERVIEW","A Stunning Reflection of a Cat And a Woman who must Find a Astronaut in Ancient Japan",2006,English,NULL,6,NC-17,"47 MySakila Drive",Lethbridge,97661,199514580428,"ENRIQUE FORSYTHE",ENRIQUE.FORSYTHE@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-31,4.99,2005-05-28,2006-02-15
668,2005-05-28,2005,5,2,"SEA VIRGIN","A Fast-Paced Documentary of a Technical Writer And a Pastry Chef who must Escape a Moose in A U-Boat",2006,English,NULL,4,PG,"47 MySakila Drive",Lethbridge,11839,508348602835,"ROBERTO VU",ROBERTO.VU@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-29,2.99,2005-05-28,2006-02-15
669,2005-05-28,2005,5,2,"SLEEPING SUSPECTS","A Stunning Reflection of a Sumo Wrestler And a Explorer who must Sink a Frisbee in A MySQL Convention",2006,English,NULL,7,PG-13,"28 MySQL Boulevard",Woodridge,91400,613124286867,"DONALD MAHON",DONALD.MAHON@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-03,4.99,2005-05-28,2006-02-15
670,2005-05-28,2005,5,2,"BALLOON HOMEWARD","A Insightful Panorama of a Forensic Psychologist And a Mad Cow who must Build a Mad Scientist in The First Manned Space Station",2006,English,NULL,5,NC-17,"47 MySakila Drive",Lethbridge,4662,146640639760,"VICKI FIELDS",VICKI.FIELDS@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-06,6.99,2005-05-28,2006-02-15
671,2005-05-28,2005,5,2,"DIARY PANIC","A Thoughtful Character Study of a Frisbee And a Mad Cow who must Outgun a Man in Ancient India",2006,English,NULL,7,G,"47 MySakila Drive",Lethbridge,16266,517338314235,"BETTY WHITE",BETTY.WHITE@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-03,2.99,2005-05-28,2006-02-15
672,2005-05-28,2005,5,2,"CIRCUS YOUTH","A Thoughtful Drama of a Pastry Chef And a Dentist who must Pursue a Girl in A Baloon",2006,English,NULL,5,PG-13,"47 MySakila Drive",Lethbridge,84804,181179321332,"CHARLES KOWALSKI",CHARLES.KOWALSKI@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-06,6.99,2005-05-28,2006-02-15
673,2005-05-28,2005,5,2,"GROOVE FICTION","A Unbelieveable Reflection of a Moose And a A Shark who must Defeat a Lumberjack in An Abandoned Mine Shaft",2006,English,NULL,6,NC-17,"28 MySQL Boulevard",Woodridge,33599,195337700615,"TIM CARY",TIM.CARY@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-01,0.99,2005-05-28,2006-02-15
674,2005-05-28,2005,5,2,"DRIVER ANNIE","A Lacklusture Character Study of a Butler And a Car who must Redeem a Boat in An Abandoned Fun House",2006,English,NULL,4,PG-13,"28 MySQL Boulevard",Woodridge,29932,198123170793,"WANDA PATTERSON",WANDA.PATTERSON@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-01,2.99,2005-05-28,2006-02-15
675,2005-05-28,2005,5,2,"ENCOUNTERS CURTAIN","A Insightful Epistle of a Pastry Chef And a Womanizer who must Build a Boat in New Orleans",2006,English,NULL,5,NC-17,"47 MySakila Drive",Lethbridge,31483,231383037471,"DENNIS GILMAN",DENNIS.GILMAN@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-01,0.99,2005-05-28,2006-02-15
676,2005-05-28,2005,5,2,"LADY STAGE","A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat",2006,English,NULL,4,PG,"47 MySakila Drive",Lethbridge,19489,17305839123,"SAM MCDUFFIE",SAM.MCDUFFIE@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-29,4.99,2005-05-28,2006-02-15
677,2005-05-28,2005,5,2,"YENTL IDAHO","A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin",2006,English,NULL,5,R,"47 MySakila Drive",Lethbridge,32114,104491201771,"KRISTEN CHAVEZ",KRISTEN.CHAVEZ@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-05,7.99,2005-05-28,2006-02-15
678,2005-05-28,2005,5,2,"SOMETHING DUCK","A Boring Character Study of a Car And a Husband who must Outgun a Frisbee in The First Manned Space Station",2006,English,NULL,4,NC-17,"47 MySakila Drive",Lethbridge,75090,685010736240,"CASSANDRA WALTERS",CASSANDRA.WALTERS@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-03,6.99,2005-05-28,2006-02-15
679,2005-05-28,2005,5,2,"CYCLONE FAMILY","A Lacklusture Drama of a Student And a Monkey who must Sink a Womanizer in A MySQL Convention",2006,English,NULL,7,PG,"47 MySakila Drive",Lethbridge,31342,214756839122,"KARL SEAL",KARL.SEAL@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-06,4.99,2005-05-28,2006-02-15
680,2005-05-28,2005,5,2,"TRACY CIDER","A Touching Reflection of a Database Administrator And a Madman who must Build a Lumberjack in Nigeria",2006,English,NULL,3,G,"47 MySakila Drive",Lethbridge,71182,684529463244,"MAURICE CRAWLEY",MAURICE.CRAWLEY@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-02,2.99,2005-05-28,2006-02-15
681,2005-05-28,2005,5,2,"ROBBERS JOON","A Thoughtful Story of a Mad Scientist And a Waitress who must Confront a Forensic Psychologist in Soviet Georgia",2006,English,NULL,7,PG-13,"28 MySQL Boulevard",Woodridge,88408,427274926505,"JAMIE WAUGH",JAMIE.WAUGH@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-01,2.99,2005-05-28,2006-02-15
682,2005-05-28,2005,5,2,"PREJUDICE OLEANDER","A Epic Saga of a Boy And a Dentist who must Outrace a Madman in A U-Boat",2006,English,NULL,6,PG-13,"47 MySakila Drive",Lethbridge,92150,354615066969,"ELEANOR HUNT",ELEANOR.HUNT@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-29,4.99,2005-05-28,2006-02-15
