ID_ALQUILER;DIA_ALQUILER;A��O_R;MES_RENTA;CUATRI_RENTA;TITULO_PELICULA;DESCRIPCION;A�;LENGUAJE;LENGUAJE_ORIGINAL;TIEMPO_RENTA;CLASIFICACION;DIRECCION;CITY;CODIGO_POSTAL;TELEFONO;NOMBRE_APELLIDO_CLIENTE;EMAIL_CLIENTE;NOMBRE Y APELLIDO PERSONAL;EMAIL_PERSONAL;USERNAME;DIA_DEVOLUCION;MONTO;FECHA_PAGO;ULTIMA ACTUALIZACION;;;;
483;27/5/2005;2005;5;2;FORRESTER COMANCHEROS;A Fateful Tale of a Squirrel And a Forensic Psychologist who must Redeem a Man in Nigeria;2006;English;NULL;7;NC-17;47 MySakila Drive;Lethbridge;65213;6,27706E+11;AMY LOPEZ;AMY.LOPEZ@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;28/5/2005;4.99;27/5/2005;15/2/2006;;JAVIER ELROD;1;1
484;27/5/2005;2005;5;2;PIZZA JUMANJI;A Epic Saga of a Cat And a Squirrel who must Outgun a Robot in A U-Boat;2006;English;NULL;4;NC-17;28 MySQL Boulevard;Woodridge;22358;1,71973E+11;RICK MATTOX;RICK.MATTOX@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;29/5/2005;2.99;27/5/2005;15/2/2006;;JAY ROBB;1;1
485;27/5/2005;2005;5;2;LIFE TWISTED;A Thrilling Reflection of a Teacher And a Composer who must Find a Man in The First Manned Space Station;2006;English;NULL;4;NC-17;28 MySQL Boulevard;Woodridge;76383;9,63887E+11;DAWN SULLIVAN;DAWN.SULLIVAN@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;28/5/2005;2.99;27/5/2005;15/2/2006;;JEAN BELL;1;1
486;27/5/2005;2005;5;2;HANGING DEEP;A Action-Packed Yarn of a Boat And a Crocodile who must Build a Monkey in Berlin;2006;English;NULL;5;G;28 MySQL Boulevard;Woodridge;10417;8,41877E+11;ANTONIO MEEK;ANTONIO.MEEK@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;28/5/2005;4.99;27/5/2005;15/2/2006;;JEANNE LAWSON;1;1
487;28/5/2005;2005;5;2;SPEED SUIT;A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China;2006;English;NULL;7;PG-13;28 MySQL Boulevard;Woodridge;77397;1,28499E+11;DAVE GARDINER;DAVE.GARDINER@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;28/5/2005;4.99;28/5/2005;15/2/2006;;JEFFERY PINSON;1;1
488;28/5/2005;2005;5;2;BOOGIE AMELIE;A Lacklusture Character Study of a Husband And a Sumo Wrestler who must Succumb a Technical Writer in The Gulf of Mexico;2006;English;NULL;6;R;28 MySQL Boulevard;Woodridge;59571;2,01706E+11;REGINA BERRY;REGINA.BERRY@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;3/6/2005;4.99;28/5/2005;15/2/2006;;JEFFREY SPEAR;1;1
489;28/5/2005;2005;5;2;HOLLOW JEOPARDY;A Beautiful Character Study of a Robot And a Astronaut who must Overcome a Boat in A Monastery;2006;English;NULL;7;NC-17;28 MySQL Boulevard;Woodridge;20336;8,56872E+11;DERRICK BOURQUE;DERRICK.BOURQUE@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;4.99;28/5/2005;15/2/2006;;JENNIE TERRY;1;1
490;28/5/2005;2005;5;2;SCORPION APOLLO;A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House;2006;English;NULL;3;NC-17;28 MySQL Boulevard;Woodridge;22870;4764773857;PAULA BRYANT;PAULA.BRYANT@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;30/5/2005;4.99;28/5/2005;15/2/2006;;JENNIFER DAVIS;1;1
491;28/5/2005;2005;5;2;EXORCIST STING;A Touching Drama of a Dog And a Sumo Wrestler who must Conquer a Mad Scientist in Berlin;2006;English;NULL;6;G;47 MySakila Drive;Lethbridge;36490;3,31133E+11;ALMA AUSTIN;ALMA.AUSTIN@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;29/5/2005;2.99;28/5/2005;15/2/2006;;JENNY CASTRO;1;1
492;28/5/2005;2005;5;2;HOTEL HAPPINESS;A Thrilling Yarn of a Pastry Chef And a A Shark who must Challenge a Mad Scientist in The Outback;2006;English;NULL;6;PG-13;47 MySakila Drive;Lethbridge;87911;5,94319E+11;ALLISON STANLEY;ALLISON.STANLEY@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;28/5/2005;4.99;28/5/2005;15/2/2006;;JEREMY HURTADO;1;1
493;28/5/2005;2005;5;2;ARMY FLINTSTONES;A Boring Saga of a Database Administrator And a Womanizer who must Battle a Waitress in Nigeria;2006;English;NULL;4;R;28 MySQL Boulevard;Woodridge;16370;52709222667;RUBEN GEARY;RUBEN.GEARY@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;30/5/2005;0.99;28/5/2005;15/2/2006;;JEROME KENYON;1;1
494;28/5/2005;2005;5;2;HARRY IDAHO;A Taut Yarn of a Technical Writer And a Feminist who must Outrace a Dog in California;2006;English;NULL;5;PG-13;47 MySakila Drive;Lethbridge;70385;3,33489E+11;JUDITH COX;JUDITH.COX@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;2/6/2005;4.99;28/5/2005;15/2/2006;;JERRY JORDON;1;1
495;28/5/2005;2005;5;2;DESTINY SATURDAY;A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia;2006;English;NULL;4;G;47 MySakila Drive;Lethbridge;31342;2,14757E+11;KARL SEAL;KARL.SEAL@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;29/5/2005;4.99;28/5/2005;15/2/2006;;JESSE SCHILLING;2;2
496;28/5/2005;2005;5;2;GUNFIGHT MOON;A Epic Reflection of a Pastry Chef And a Explorer who must Reach a Dentist in The Sahara Desert;2006;English;NULL;5;NC-17;47 MySakila Drive;Lethbridge;39072;3,47488E+11;GLORIA COOK;GLORIA.COOK@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;4/6/2005;2.99;28/5/2005;15/2/2006;;JESSIE BANKS;1;1
497;28/5/2005;2005;5;2;MILLION ACE;A Brilliant Documentary of a Womanizer And a Squirrel who must Find a Technical Writer in The Sahara Desert;2006;English;NULL;4;PG-13;28 MySQL Boulevard;Woodridge;21954;1,44454E+11;SHARON ROBINSON;SHARON.ROBINSON@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;3/6/2005;6.99;28/5/2005;15/2/2006;;JESSIE MILAM;2;2
498;28/5/2005;2005;5;2;BROTHERHOOD BLANKET;A Fateful Character Study of a Butler And a Technical Writer who must Sink a Astronaut in Ancient Japan;2006;English;NULL;3;R;47 MySakila Drive;Lethbridge;64221;6,48482E+11;BECKY MILES;BECKY.MILES@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;30/5/2005;0.99;28/5/2005;15/2/2006;;JESUS MCCARTNEY;1;1
499;28/5/2005;2005;5;2;LIBERTY MAGNIFICENT;A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon;2006;English;NULL;3;G;28 MySQL Boulevard;Woodridge;95824;4,70884E+11;BETH FRANKLIN;BETH.FRANKLIN@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;5/6/2005;7.99;28/5/2005;15/2/2006;;JILL HAWKINS;1;1
500;28/5/2005;2005;5;2;WOMEN DORADO;A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia;2006;English;NULL;4;R;28 MySQL Boulevard;Woodridge;3439;9,18032E+11;LUCILLE HOLMES;LUCILLE.HOLMES@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;0.99;28/5/2005;15/2/2006;;JIM REA;2;2
501;28/5/2005;2005;5;2;CENTER DINOSAUR;A Beautiful Character Study of a Sumo Wrestler And a Dentist who must Find a Dog in California;2006;English;NULL;5;PG;47 MySakila Drive;Lethbridge;22853;1,68477E+11;LAUREN HUDSON;LAUREN.HUDSON@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;30/5/2005;4.99;28/5/2005;15/2/2006;;JO FOWLER;1;1
502;28/5/2005;2005;5;2;POLISH BROOKLYN;A Boring Character Study of a Database Administrator And a Lumberjack who must Reach a Madman in The Outback;2006;English;NULL;6;PG;28 MySQL Boulevard;Woodridge;35109;8,66092E+11;DANA HART;DANA.HART@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;0.99;28/5/2005;15/2/2006;;JOAN COOPER;1;1
503;28/5/2005;2005;5;2;PARK CITIZEN;A Taut Epistle of a Sumo Wrestler And a Girl who must Face a Husband in Ancient Japan;2006;English;NULL;3;PG-13;28 MySQL Boulevard;Woodridge;33768;9,57129E+11;BOBBIE CRAIG;BOBBIE.CRAIG@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;28/5/2005;4.99;28/5/2005;15/2/2006;;JOANNE ROBERTSON;2;2
504;28/5/2005;2005;5;2;ILLUSION AMELIE;A Emotional Epistle of a Boat And a Mad Scientist who must Outrace a Robot in An Abandoned Mine Shaft;2006;English;NULL;4;R;28 MySQL Boulevard;Woodridge;63337;2,64542E+11;BEATRICE ARNOLD;BEATRICE.ARNOLD@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;30/5/2005;0.99;28/5/2005;15/2/2006;;JOE GILLILAND;1;1
505;28/5/2005;2005;5;2;ALIEN CENTER;A Brilliant Drama of a Cat And a Mad Scientist who must Battle a Feminist in A MySQL Convention;2006;English;NULL;5;NC-17;47 MySakila Drive;Lethbridge;75834;2,72234E+11;CARMEN OWENS;CARMEN.OWENS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;29/5/2005;2.99;28/5/2005;15/2/2006;;JOHN FARNSWORTH;1;1
506;28/5/2005;2005;5;2;CHISUM BEHAVIOR;A Epic Documentary of a Sumo Wrestler And a Butler who must Kill a Car in Ancient India;2006;English;NULL;5;G;28 MySQL Boulevard;Woodridge;95835;6,22885E+11;WESLEY BULL;WESLEY.BULL@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;5/6/2005;7.99;28/5/2005;15/2/2006;;JOHNNIE CHISHOLM;2;2
507;28/5/2005;2005;5;2;SHOOTIST SUPERFLY;A Fast-Paced Story of a Crocodile And a A Shark who must Sink a Pioneer in Berlin;2006;English;NULL;6;PG-13;28 MySQL Boulevard;Woodridge;14400;2,70457E+11;LEE HAWKS;LEE.HAWKS@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;2/6/2005;0.99;28/5/2005;15/2/2006;;JORGE OLIVARES;3;3
508;28/5/2005;2005;5;2;TREATMENT JEKYLL;A Boring Story of a Teacher And a Student who must Outgun a Cat in An Abandoned Mine Shaft;2006;English;NULL;3;PG;28 MySQL Boulevard;Woodridge;41775;9,59835E+11;EDDIE TOMLIN;EDDIE.TOMLIN@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;5/6/2005;5.99;28/5/2005;15/2/2006;;JOSE ANDREW;1;1
509;28/5/2005;2005;5;2;RUGRATS SHAKESPEARE;A Touching Saga of a Crocodile And a Crocodile who must Discover a Technical Writer in Nigeria;2006;English;NULL;4;PG-13;28 MySQL Boulevard;Woodridge;99457;5,97815E+11;JOANNE ROBERTSON;JOANNE.ROBERTSON@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;0.99;28/5/2005;15/2/2006;;JOSEPH JOY;2;2
510;28/5/2005;2005;5;2;VIRGINIAN PLUTO;A Emotional Panorama of a Dentist And a Crocodile who must Meet a Boy in Berlin;2006;English;NULL;5;R;28 MySQL Boulevard;Woodridge;10885;3,58179E+11;CINDY FISHER;CINDY.FISHER@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;30/5/2005;0.99;28/5/2005;15/2/2006;;JOY GEORGE;1;1
511;28/5/2005;2005;5;2;STAGECOACH ARMAGEDDON;A Touching Display of a Pioneer And a Butler who must Chase a Car in California;2006;English;NULL;5;R;28 MySQL Boulevard;Woodridge;98573;4,29926E+11;RAMONA HALE;RAMONA.HALE@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;3/6/2005;5.99;28/5/2005;15/2/2006;;JOYCE EDWARDS;1;1
512;28/5/2005;2005;5;2;ISHTAR ROCKETEER;A Astounding Saga of a Dog And a Squirrel who must Conquer a Dog in An Abandoned Fun House;2006;English;NULL;4;R;47 MySakila Drive;Lethbridge;42420;5,41328E+11;GEORGIA JACOBS;GEORGIA.JACOBS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;5/6/2005;8.99;28/5/2005;15/2/2006;;JUANITA MASON;1;1
513;28/5/2005;2005;5;2;BAKED CLEOPATRA;A Stunning Drama of a Forensic Psychologist And a Husband who must Overcome a Waitress in A Monastery;2006;English;NULL;3;G;28 MySQL Boulevard;Woodridge;46400;37247325001;RICARDO MEADOR;RICARDO.MEADOR@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;29/5/2005;2.99;28/5/2005;15/2/2006;;JUDITH COX;2;2
514;28/5/2005;2005;5;2;GOODFELLAS SALUTE;A Unbelieveable Tale of a Dog And a Explorer who must Sink a Mad Cow in A Baloon Factory;2006;English;NULL;4;PG;28 MySQL Boulevard;Woodridge;52137;6,44021E+11;FREDDIE DUGGAN;FREDDIE.DUGGAN@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;5/6/2005;8.99;28/5/2005;15/2/2006;;JUDY GRAY;1;1
515;28/5/2005;2005;5;2;ROCKY WAR;A Fast-Paced Display of a Squirrel And a Explorer who must Outgun a Mad Scientist in Nigeria;2006;English;NULL;4;PG-13;47 MySakila Drive;Lethbridge;61069;3,79805E+11;TIFFANY JORDAN;TIFFANY.JORDAN@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;4/6/2005;7.99;28/5/2005;15/2/2006;;JULIA FLORES;1;1
516;28/5/2005;2005;5;2;VOLCANO TEXAS;A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback;2006;English;NULL;6;NC-17;28 MySQL Boulevard;Woodridge;11067;7,75235E+11;BRYAN HARDISON;BRYAN.HARDISON@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;4/6/2005;1.99;28/5/2005;15/2/2006;;JULIAN VEST;1;1
517;28/5/2005;2005;5;2;BALLROOM MOCKINGBIRD;A Thrilling Documentary of a Composer And a Monkey who must Find a Feminist in California;2006;English;NULL;6;G;28 MySQL Boulevard;Woodridge;79940;2,06169E+11;MIKE WAY;MIKE.WAY@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;29/5/2005;0.99;28/5/2005;15/2/2006;;JULIE SANCHEZ;1;1
518;28/5/2005;2005;5;2;TIMBERLAND SKY;A Boring Display of a Man And a Dog who must Redeem a Girl in A U-Boat;2006;English;NULL;3;G;47 MySakila Drive;Lethbridge;28165;4,35119E+11;COREY HAUSER;COREY.HAUSER@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;30/5/2005;0.99;28/5/2005;15/2/2006;;JULIO NOLAND;1;1
519;28/5/2005;2005;5;2;SECRETS PARADISE;A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse;2006;English;NULL;3;G;28 MySQL Boulevard;Woodridge;81314;8,90289E+11;COURTNEY DAY;COURTNEY.DAY@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;3/6/2005;7.99;28/5/2005;15/2/2006;;JUNE CARROLL;3;3
520;28/5/2005;2005;5;2;STATE WASTELAND;A Beautiful Display of a Cat And a Pastry Chef who must Outrace a Mad Cow in A Jet Boat;2006;English;NULL;4;NC-17;47 MySakila Drive;Lethbridge;44660;1,77167E+11;GERALDINE PERKINS;GERALDINE.PERKINS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;4/6/2005;5.99;28/5/2005;15/2/2006;;JUSTIN NGO;1;1
521;28/5/2005;2005;5;2;LION UNCUT;A Intrepid Display of a Pastry Chef And a Cat who must Kill a A Shark in Ancient China;2006;English;NULL;6;PG;47 MySakila Drive;Lethbridge;2800;6,00265E+11;JEREMY HURTADO;JEREMY.HURTADO@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;28/5/2005;0.99;28/5/2005;15/2/2006;;KATHLEEN ADAMS;2;2
522;28/5/2005;2005;5;2;PULP BEVERLY;A Unbelieveable Display of a Dog And a Crocodile who must Outrace a Man in Nigeria;2006;English;NULL;4;G;47 MySakila Drive;Lethbridge;25007;4,86396E+11;VICTOR BARKLEY;VICTOR.BARKLEY@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;31/5/2005;2.99;28/5/2005;15/2/2006;;KATHRYN COLEMAN;1;1
523;28/5/2005;2005;5;2;HIGH ENCINO;A Fateful Saga of a Waitress And a Hunter who must Outrace a Sumo Wrestler in Australia;2006;English;NULL;3;R;47 MySakila Drive;Lethbridge;85769;4,6806E+11;HAZEL WARREN;HAZEL.WARREN@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;31/5/2005;2.99;28/5/2005;15/2/2006;;KATHY JAMES;1;1
524;28/5/2005;2005;5;2;HOMICIDE PEACH;A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention;2006;English;NULL;6;PG-13;47 MySakila Drive;Lethbridge;88307;99760893676;MELINDA FERNANDEZ;MELINDA.FERNANDEZ@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;31/5/2005;2.99;28/5/2005;15/2/2006;;KAY CALDWELL;1;1
525;28/5/2005;2005;5;2;HANDICAP BOONDOCK;A Beautiful Display of a Pioneer And a Squirrel who must Vanquish a Sumo Wrestler in Soviet Georgia;2006;English;NULL;4;R;47 MySakila Drive;Lethbridge;16266;5,17338E+11;BETTY WHITE;BETTY.WHITE@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;6/6/2005;5.99;28/5/2005;15/2/2006;;KEITH RICO;1;1
526;28/5/2005;2005;5;2;FARGO GANDHI;A Thrilling Reflection of a Pastry Chef And a Crocodile who must Reach a Teacher in The Outback;2006;English;NULL;3;G;47 MySakila Drive;Lethbridge;35575;3,59479E+11;MANUEL MURRELL;MANUEL.MURRELL@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;30/5/2005;2.99;28/5/2005;15/2/2006;;KELLY KNOTT;2;2
527;28/5/2005;2005;5;2;BEAR GRACELAND;A Astounding Saga of a Dog And a Boy who must Kill a Teacher in The First Manned Space Station;2006;English;NULL;4;R;47 MySakila Drive;Lethbridge;70618;1,61802E+11;ERICA MATTHEWS;ERICA.MATTHEWS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;2/6/2005;3.99;28/5/2005;15/2/2006;;KELLY TORRES;2;2
528;28/5/2005;2005;5;2;GLEAMING JAWBREAKER;A Amazing Display of a Composer And a Forensic Psychologist who must Discover a Car in The Canadian Rockies;2006;English;NULL;5;NC-17;28 MySQL Boulevard;Woodridge;91299;2,96395E+11;WILLIE MARKHAM;WILLIE.MARKHAM@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;3/6/2005;3.99;28/5/2005;15/2/2006;;KENNETH GOODEN;1;1
529;28/5/2005;2005;5;2;MIDSUMMER GROUNDHOG;A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan;2006;English;NULL;3;G;28 MySQL Boulevard;Woodridge;95835;6,22885E+11;WESLEY BULL;WESLEY.BULL@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;30/5/2005;4.99;28/5/2005;15/2/2006;;KEVIN SCHULER;2;2
530;28/5/2005;2005;5;2;RIVER OUTLAW;A Thrilling Character Study of a Squirrel And a Lumberjack who must Face a Hunter in A MySQL Convention;2006;English;NULL;4;PG-13;47 MySakila Drive;Lethbridge;17032;8,24397E+11;MARK RINEHART;MARK.RINEHART@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;1/6/2005;0.99;28/5/2005;15/2/2006;;KIM CRUZ;1;1
531;28/5/2005;2005;5;2;DOWNHILL ENOUGH;A Emotional Tale of a Pastry Chef And a Forensic Psychologist who must Succumb a Monkey in The Sahara Desert;2006;English;NULL;3;G;47 MySakila Drive;Lethbridge;22474;1,54124E+11;TRACY HERRMANN;TRACY.HERRMANN@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;29/5/2005;0.99;28/5/2005;15/2/2006;;KRISTEN CHAVEZ;1;1
532;28/5/2005;2005;5;2;MYSTIC TRUMAN;A Epic Yarn of a Teacher And a Hunter who must Outgun a Explorer in Soviet Georgia;2006;English;NULL;5;NC-17;47 MySakila Drive;Lethbridge;76157;7,65345E+11;SYLVIA ORTIZ;SYLVIA.ORTIZ@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;2/6/2005;0.99;28/5/2005;15/2/2006;;KRISTIN JOHNSTON;1;1
533;28/5/2005;2005;5;2;VELVET TERMINATOR;A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park;2006;English;NULL;3;R;47 MySakila Drive;Lethbridge;35202;1,05882E+11;CLAUDE HERZOG;CLAUDE.HERZOG@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;1/6/2005;5.99;28/5/2005;15/2/2006;;KRISTINA CHAMBERS;1;1
534;28/5/2005;2005;5;2;DEER VIRGINIAN;A Thoughtful Story of a Mad Cow And a Womanizer who must Overcome a Mad Scientist in Soviet Georgia;2006;English;NULL;7;NC-17;28 MySQL Boulevard;Woodridge;43310;3,0259E+11;VIVIAN RUIZ;VIVIAN.RUIZ@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;6/6/2005;4.99;28/5/2005;15/2/2006;;KURT EMMONS;2;2
535;28/5/2005;2005;5;2;TRUMAN CRAZY;A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery;2006;English;NULL;7;G;47 MySakila Drive;Lethbridge;80184;5,73442E+11;JOSEPH JOY;JOSEPH.JOY@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;31/5/2005;4.99;28/5/2005;15/2/2006;;LAURA RODRIGUEZ;1;1
536;28/5/2005;2005;5;2;OZ LIAISONS;A Epic Yarn of a Mad Scientist And a Cat who must Confront a Womanizer in A Baloon Factory;2006;English;NULL;4;R;28 MySQL Boulevard;Woodridge;35156;2,88911E+11;FRANKLIN TROUTMAN;FRANKLIN.TROUTMAN@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;3/6/2005;4.99;28/5/2005;15/2/2006;;LAWRENCE LAWTON;1;1
537;28/5/2005;2005;5;2;PINOCCHIO SIMON;A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California;2006;English;NULL;4;PG;28 MySQL Boulevard;Woodridge;62472;5,088E+11;KENNETH GOODEN;KENNETH.GOODEN@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;5/6/2005;8.99;28/5/2005;15/2/2006;;LEAH CURTIS;1;1
538;28/5/2005;2005;5;2;JUGGLER HARDLY;A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California;2006;English;NULL;4;PG-13;47 MySakila Drive;Lethbridge;61069;3,79805E+11;TIFFANY JORDAN;TIFFANY.JORDAN@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;2/6/2005;1.99;28/5/2005;15/2/2006;;LEE HAWKS;2;2
539;28/5/2005;2005;5;2;RUNAWAY TENENBAUMS;A Thoughtful Documentary of a Boat And a Man who must Meet a Boat in An Abandoned Fun House;2006;English;NULL;6;NC-17;28 MySQL Boulevard;Woodridge;44660;1,77167E+11;GERALDINE PERKINS;GERALDINE.PERKINS@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;30/5/2005;0.99;28/5/2005;15/2/2006;;LENA JENSEN;1;1
540;28/5/2005;2005;5;2;RIDGEMONT SUBMARINE;A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan;2006;English;NULL;3;PG-13;28 MySQL Boulevard;Woodridge;96065;7,87654E+11;SHERRY MARSHALL;SHERRY.MARSHALL@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;6/6/2005;6.99;28/5/2005;15/2/2006;;LEON BOSTIC;1;1
541;28/5/2005;2005;5;2;GO PURPLE;A Fast-Paced Display of a Car And a Database Administrator who must Battle a Woman in A Baloon;2006;English;NULL;3;R;47 MySakila Drive;Lethbridge;49250;8912935608;JAVIER ELROD;JAVIER.ELROD@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;2/6/2005;2.99;28/5/2005;15/2/2006;;LEONA OBRIEN;1;1
542;28/5/2005;2005;5;2;WHALE BIKINI;A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention;2006;English;NULL;4;PG-13;47 MySakila Drive;Lethbridge;30065;2,65153E+11;DEANNA BYRD;DEANNA.BYRD@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;3/6/2005;6.99;28/5/2005;15/2/2006;;LEONARD SCHOFIELD;2;2
543;28/5/2005;2005;5;2;CANDIDATE PERDITION;A Brilliant Epistle of a Composer And a Database Administrator who must Vanquish a Mad Scientist in The First Manned Space Station;2006;English;NULL;4;R;28 MySQL Boulevard;Woodridge;26101;8,5426E+11;BRENT HARKINS;BRENT.HARKINS@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;6/6/2005;7.99;28/5/2005;15/2/2006;;LEROY BUSTAMANTE;1;1
544;28/5/2005;2005;5;2;PACIFIC AMISTAD;A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse;2006;English;NULL;3;G;47 MySakila Drive;Lethbridge;94878;6,88485E+11;PAUL TROUT;PAUL.TROUT@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;6/6/2005;6.99;28/5/2005;15/2/2006;;LESLIE GORDON;1;1
545;28/5/2005;2005;5;2;DOOM DANCING;A Astounding Panorama of a Car And a Mad Scientist who must Battle a Lumberjack in A MySQL Convention;2006;English;NULL;4;R;28 MySQL Boulevard;Woodridge;48980;9,20811E+11;TERESA ROGERS;TERESA.ROGERS@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;4/6/2005;3.99;28/5/2005;15/2/2006;;LESLIE SEWARD;3;3
